codprod;descricaoproduto;embalagem;unidade;codepto;deptodescricao;codsec;secdescricao;codncmex;nbm;informacoestecnicas;codmarca;marca;codmarcatabelamarcas;marcatabelamarcas
11769;MAIONESE  LIZA CASEIRA BALDE 2,7KG ;2,7KG;UN;2;ALIMENTOS;210;MAIONESE;21039019.;21039019;30,8% DE GORDURA;630;LIZA;630;LIZA
11770;MAIONESE  MARIANA BALDE 3KG ;3KG;UN;2;ALIMENTOS;210;MAIONESE;21039019.;21039019;;630;LIZA;630;LIZA
11772;MOLHO SHOYU 5L MITSUWA SUAVE GALAO;5L;UN;2;ALIMENTOS;206;MOLHO;21031090.;21031090;;271;MITSUWA;271;MITSUWA
11773;MOLHO SHOYU 20L MITSUWA SUAVE GALAO ;20L ;UN;2;ALIMENTOS;206;MOLHO;21031090.;21031090;;;;;
11778;ARROZ  ARBORIO ITALIANO DON RAVELLO 1KG;1KG;UN;2;ALIMENTOS;260;ARROZ;10063021.17;10063021;PRODUTO ITALIANO;624;DON RAVELLO;624;DON RAVELLO
11779;LEITE PO INTEGRAL INST.1KG FINISSIMO ;1KG;UN;2;ALIMENTOS;232;MATINAL;04022110.;4022110;ARGENTINO;622;FINISSIMO;622;FINISSIMO
11780;TOMATE PELADO 2,4KG SACCIALI EM CUBOS ;2,4KG;UN;2;ALIMENTOS;204;CONSERVA SALGADA/ENLATADOS;20021000.;20021000;1,5KG DRENADO;626;SACCIALI;626;SACCIALI
11781;MOLHO TOMATE PASSATA RUST.SACCIALI SACHE;300G ;UN;2;ALIMENTOS;212;ATOMATADO/CATCHUP;20029000.;20029000;A PASSATA NÃO É UM MOLHO DE TOMATES PRONTO, MAS PODE SER USADA COMO BASE PARA FAZER UM DELICIOSO MOLHO CASEIRO. PARA ISSO, PRECISA SER REFOGADA, COZIDA OU ENGROSSADA;336;PREDILECTA;336;PREDILECTA
11784;VINHO IMP CHI MICAELA RESERVA CAB SAUVIG;750ML;UN;1;BEBIDAS;46;VINHO IMPORTADO;22042100.11;22042100;RESERVA ESPECIAL - VINHO FINO TINTO SECO;587;MICAELA;587;MICAELA
11785;VINHO IMP CHI MICAELA RESERVA CARMENERE;750ML;UN;1;BEBIDAS;46;VINHO IMPORTADO;22042100.11;22042100;RESERVA ESPECIAL - VINHO FINO TINTO SECO;587;MICAELA;587;MICAELA
11786;VODKA  GREY GOOSE 4,5L (FRA);4,5L;CX;1;BEBIDAS;8;VODKA IMPORTADA;22086000.4;22086000;;186;GREY GOOSE;186;GREY GOOSE
11787;MONIN PURE LE FRUIT JABUTICABA;1L;UN;1;BEBIDAS;94;XAROPE;20079990.50;20079990;;623;MONIN;623;MONIN
11790;MONIN XAROPE PET 1L MORANGO;1L;UN;1;BEBIDAS;94;XAROPE;21069010.50;21069010;;623;MONIN;623;MONIN
11795;ADOCANTE MAGRO 100% STEVIA  60ML;60ML;UN;2;ALIMENTOS;256;ADOCANTE;21069090.;21069090;;250;MAGRO;250;MAGRO
11796;ADOCANTE SACHE LOWCUCAR SOSTEVIA ;1000X0,4G;CX;2;ALIMENTOS;256;ADOCANTE;21069090.;21069090;;;;;
11797;ADOCANTE LOWCUCAR TRADICIONAL 100ML;100ML;UN;2;ALIMENTOS;256;ADOCANTE;21069090.;21069090;100ML;246;MAGRO;246;LOWCUCAR
11798;MONIN BOMBA (PUMP) P/GARRAFA XAROPE 1L ;1-BRANCO;UN;7;UTILIDADES;704;UTENSILIO;39269090.50;39269090;;;;;
11799;CHANTILLY CESIBON RICHS PLUS 1L ;1L;UN;2;ALIMENTOS;250;PANIFICACAO;21069090.;21069090;MAIOR ESTABILIDADE E RESISTENCIA NO VISUAL E SABOR;564;CESIBON;564;CESIBON
11803;LICOR NEGRONI SEAGERS STOCK 980ML;980ML;UN;1;BEBIDAS;22;LICOR;22089000.;22089000;980ML;407;SEAGERS;407;STOCK
11805;COND. CHIMICHURRI TEMPEREX S/PIMENTA 500;500G;UN;2;ALIMENTOS;214;TEMPERO/CONDIMENTO;21039021.;21039021;500G;492;TEMPEREX;492;TEMPEREX
11806;COND. COLORIFICO TEMPEREX (COLORAU)1,005;1,005KG;UN;2;ALIMENTOS;214;TEMPERO/CONDIMENTO;32030030.;32030030;1,005KG;492;MON CHEF;492;TEMPEREX
11807;COND. LEMON PEPPER TEMPEREX 500G;500G;UN;2;ALIMENTOS;214;TEMPERO/CONDIMENTO;21039021.;21039021;500G;492;TEMPEREX;492;TEMPEREX
11808;COND. OREGANO PERUANO TEMPEREX 500G;500G;UN;2;ALIMENTOS;214;TEMPERO/CONDIMENTO;12119010.;12119010;500G;492;MON CHEF;492;TEMPEREX
11810;SAL  PARRILLA TEMPEREX CAROLINA REAPER;550G;UN;2;ALIMENTOS;274;SAL;21039021.;21039021;550G - APIMENTADO;492;TEMPEREX;492;TEMPEREX
11811;SAL  PARRILLA TEMPEREX TRIPLICE PIMENTA;550G;UN;2;ALIMENTOS;274;SAL;21039021.;21039021;550G - APIMENTADO;492;TEMPEREX;492;TEMPEREX
11812;SAL  PARRILLA TEMPEREX CEBOLA E ALHO;550G;UN;2;ALIMENTOS;274;SAL;21039021.;21039021;550G;492;TEMPEREX;492;TEMPEREX
11813;SAL  PARRILLA TEMPEREX DEFUMADO;550G;UN;2;ALIMENTOS;274;SAL;21039021.;21039021;550G;492;TEMPEREX;492;TEMPEREX
11814;SAL REFIN. TEMPER. TEMPEREX 10X1KG;10X1KG;FD;2;ALIMENTOS;274;SAL;21039029.;21039029;10X1KG;492;TEMPEREX;492;TEMPEREX
11815;SAL GROSSO CHURRASCO TEMPER TEMPEREX;10X1KG;FD;2;ALIMENTOS;274;SAL;21039029.;21039029;10X1KG;492;TEMPEREX;492;TEMPEREX
11816;SAL  PARRILLA TEMPERADO TEMPEREX 10X1KG;10X1,005KG;FD;2;ALIMENTOS;274;SAL;21039029.;21039029;10X1,005KG;492;TEMPEREX;492;TEMPEREX
11817;TEMPERO COMPL.TEMPEREX C/PIMENTA;4.5KG BALDE;UN;2;ALIMENTOS;214;TEMPERO/CONDIMENTO;21039029.;21039029;4.5KG BALDE;492;MARKHA;492;TEMPEREX
11818;TEMPERO COMPL.TEMPEREX S/PIMENTA;4.5KG BALDE;UN;2;ALIMENTOS;214;TEMPERO/CONDIMENTO;21039029.;21039029;4.5KG BALDE;492;MARKHA;492;TEMPEREX
11823;WHISKY J.W.GREEN LABEL 15 YEARS S/CART;750ML;UN;1;BEBIDAS;4;WHISKY IMPORTADO;22083020.;22083020;750ML;210;JOHNNIE WALKER;210;JOHNNIE WALKER
11824;MILHO  170G BONARE SACHE;170G;UN;2;ALIMENTOS;204;CONSERVA SALGADA/ENLATADOS;20058000.12;20058000;;179;GOIAS VERDE;179;GOIAS VERDE
11826;ERVILHA  170G BONARE SACHE;170G;UN;2;ALIMENTOS;204;CONSERVA SALGADA/ENLATADOS;20054000.12;20054000;;179;GOIAS VERDE;179;GOIAS VERDE
11827;SELETA LEGUMES  170G BONARE SACHE;170G;UN;2;ALIMENTOS;204;CONSERVA SALGADA/ENLATADOS;20059900.12;20059900;170G - C/MILHO;179;GOIAS VERDE;179;GOIAS VERDE
11828;MILHO E ERVILHA DUETO  170G BONARE SACHE;170G;UN;2;ALIMENTOS;204;CONSERVA SALGADA/ENLATADOS;20059900.12;20059900;;179;GOIAS VERDE;179;GOIAS VERDE
11829;FAROFA PRONTA MILHO YOKI TEMPERADA. 400G;400G;UN;2;ALIMENTOS;266;PREPAROS CULINARIOS;19019090.;19019090;400G;468;YOKI;468;YOKI
11830;WHISKY WHITE HORSE  500ML S/CART;500ML;UN;1;BEBIDAS;4;WHISKY IMPORTADO;22083020.;22083020;500ML;461;WHITE HORSE;461;WHITE HORSE
11831;FAROFA PRONTA MANDIOCA YOKI TRAD.400G;400G;UN;2;ALIMENTOS;266;PREPAROS CULINARIOS;19019090.;19019090;400G;468;YOKI;468;YOKI
11833;BEB. WHISKY JACK DANIELS APPLE 1L;1L;UN;1;BEBIDAS;4;WHISKY IMPORTADO;22087000.;22087000;1L C/ CART.;206;JACK DANIELS;206;JACK DANIELS
11834;BEB. WHISKY JACK DANIELS HONEY 1L;1L;UN;1;BEBIDAS;4;WHISKY IMPORTADO;22087000.;22087000;1L C/ CART.;206;JACK DANIELS;206;JACK DANIELS
11839;LIMP.MULTIUSO CIRIO 5L;5L;UN;5;LIMPEZA;512;LIMPADOR;34011190.10;34011190;5L;633;CIRIO;633;CIRIO
11840;SODA CAUSTICA CIRIO 500G;500G;UN;5;LIMPEZA;518;SODA CAUSTICA;28151100.10;28151100;500G;633;CIRIO;633;CIRIO
11841;DESENGORDURANTE CIRIO 5L (1:10L);5L;UN;5;LIMPEZA;512;LIMPADOR;27101919.10;27101919;5L;633;3M;633;CIRIO
11842;DETERG. LIQ.CIRIO 5L;5L;UN;5;LIMPEZA;514;DETERGENTE LIQUIDO;34011190.10;34011190;5L;633;YPE;633;CIRIO
11843;ARROZ BRANCO URBANO FOOD 10X1KG;10X1KG;FD;2;ALIMENTOS;260;ARROZ;10063021.1;10063021;10X1KG - COZINHA PROFISSIONAL.;452;TIO URBANO;452;URBANO
11844;ARROZ BRANCO URBANO FOOD 6X5KG;6X5KG;FD;2;ALIMENTOS;260;ARROZ;10063021.1;10063021;6X5KG - COZINHA PROFISSIONAL.;452;URBANO;452;URBANO
11845;ARROZ PARBOILIZADO URBANO FOOD 10X1KG;10X1KG;FD;2;ALIMENTOS;260;ARROZ;10063011.;10063011;10X1KG - COZINHA PROFISSIONAL;452;URBANO;452;URBANO
11846;ARROZ PARBOILIZADO URBANO FOOD 6X5KG;6X5KG;FD;2;ALIMENTOS;260;ARROZ;10063011.;10063011;6X5KG - COZINHA PROFISSIONAL.;452;URBANO;452;URBANO
11847;ARROZ INTEGRAL URBANO FOOD 10X1KG;10X1KG;FD;2;ALIMENTOS;260;ARROZ;10062010.;10062010;10X1KG - COZINHA PROFISSIONAL.;452;URBANO;452;URBANO
11848;ARROZ  ARBORIO URBANO FOOD 1KG;1KG;UN;2;ALIMENTOS;260;ARROZ;10063021.;10063021;1KG - COZINHA PROFISSIONAL.;452; URBANO;452;URBANO
11849;FEIJAO PRETO URBANO TIPO-1 FOOD 10X1KG;10X1KG;FD;2;ALIMENTOS;240;CEREAL;07133319.;7133319;10X1KG - COZINHA PROFISSIONAL.;452;URBANO;452;URBANO
11850;FEIJAO CARIOCA URBANO TIPO-1 FOOD 10X1KG;10X1KG;FD;2;ALIMENTOS;240;CEREAL;07133399.4;7133399;10X1KG - COZINHA PROFISSIONAL.;452;URBANO;452;URBANO
11851;ACUCAR MASCAVO DACOLONIA 500G;500G;UN;2;ALIMENTOS;254;ACUCAR;17011400.;17011400;;634;DACOLONIA;634;DACOLONIA
11852;ACUCAR MASCAVO DACOLONIA 1KG;1KG;UN;2;ALIMENTOS;254;ACUCAR;17011400.;17011400;;634;DACOLONIA;634;DACOLONIA
11853;ACUCAR MASCAVO ORGANICO DACOLONIA 500G;500G;UN;2;ALIMENTOS;254;ACUCAR;17011400.;17011400;;634;DACOLONIA;634;DACOLONIA
11854;MEL DACOLONIA BISNAGA 250G;250G;UN;2;ALIMENTOS;202;CONSERVA DOCE/ENLATADOS;04090000.;4090000;;634;DACOLONIA;634;DACOLONIA
11855;MELADO DE CANA DACOLONIA BISNAGA 250G;250G;UN;2;ALIMENTOS;202;CONSERVA DOCE/ENLATADOS;17031000.;17031000;;634;DACOLONIA;634;DACOLONIA
11856;MELADO DE CANA DACOLONIA POTE 500G;500G;UN;2;ALIMENTOS;202;CONSERVA DOCE/ENLATADOS;17031000.;17031000;;634;DACOLONIA;634;DACOLONIA
11860;VINHO IMP CHI MICAELA RESERVA PINOT NOIR;750ML;UN;1;BEBIDAS;46;VINHO IMPORTADO;22042100.11;22042100;RESERVA ESPECIAL - VINHO FINO TINTO SECO;587;MICAELA;587;MICAELA
11861;LEITE DE COCO 200ML COCO SUPER PET ;200ML;UN;2;ALIMENTOS;272;LEITE DE COCO;20098990.;20098990;5% DE GORDURA;635;COCOSUPER;635;COCOSUPER
11863;UNTA FORMA DESMOL.PURO KLEIN FOODS 5L;5L;UN;2;ALIMENTOS;276;PREPARO PANIFICACAO;15179090.;15179090;COMPOSICAO DO PURO - OLEO DE GIRASSOL+LECITINA DE GIRASSOL+CERA DE CARNAUBA;636;KLEIN FOODS;636;KLEIN FOODS
11864;UNTA FORMA DESMOLDANTE SPRAY KLEIN FOODS;600ML ;UN;2;ALIMENTOS;276;PREPARO PANIFICACAO;15179090.;15179090;COMPOSICAO DO PURO - OLEO DE GIRASSOL+LECITINA DE GIRASSOL+CERA DE CARNAUBA;636;KLEIN FOODS;636;KLEIN FOODS
11865;HAMBURG.ISOP.101 TOTALPLAST TH101;C/200;CX;6;EMBALAGENS/DESCARTAVEIS;614;LANCHEIRA ISOPOR;39239090.;39239090;COMP 23,5 LARG 16 ALT 7,5CM;581;TOTALPLAST;581;TOTALPLAST
11866;HAMBURG.ISOP.01 TOTALPLAST TH01;C/400;CX;6;EMBALAGENS/DESCARTAVEIS;614;LANCHEIRA ISOPOR;39239090.;39239090;COMP 14 LARG 13 ALT 8,5CM;581;TOTALPLAST;581;TOTALPLAST
11867;HAMBURG.ISOP.02 TOTALPLAST TH02;C/400;CX;6;EMBALAGENS/DESCARTAVEIS;614;LANCHEIRA ISOPOR;39239090.;39239090;COMP 14,6 LARG 14,6 ALT 6,8CM;581;TOTALPLAST;581;TOTALPLAST
11868;HAMBURG.ISOP.03 TOTALPLAST TH03;C/400;CX;6;EMBALAGENS/DESCARTAVEIS;614;LANCHEIRA ISOPOR;39239090.;39239090;COMP 16,2 LARG 16,2  ALT 8,6CM;581;TOTALPLAST;581;TOTALPLAST
11873;OLEO ALGODAO LIZA 14,5KG (15,8L) ;14.5KG ;UN;2;ALIMENTOS;220;GORDURA/OLEO ESPECIAIS;15122910.;15122910;14.5KG BALDE;630;LIZA;630;LIZA
11874;CALDO GALINHA MAGGI TABLETE 24X19G ;24X19G;DP;2;ALIMENTOS;218;CALDO/AMACIANTE;21041011.;21041011;;249;MAGGI;249;MAGGI
11875;CALDO GALINHA MAGGI TABLETE 10X57G ;10X57G;DP;2;ALIMENTOS;218;CALDO/AMACIANTE;21041011.;21041011;;249;MAGGI;249;MAGGI
11877;CHOC.NUTELLA HANUTA 12X22G;12X22G;DP;3;BOMBONIERI;312;CHOCOLATE;19053200.4;19053200;;304;NUTELLA;304;NUTELLA
11878;MONIN CONCENT.PURE LIMAO SICILIANO/TAHIT;700ML;UN;1;BEBIDAS;94;XAROPE;21069010.50;21069010;ZERO ACUCARES ADICIONADO;623;MONIN;623;MONIN
11879;MONIN CONCENT.PURE MANGA/MARACUJA;700ML;UN;1;BEBIDAS;94;XAROPE;21069010.50;21069010;ZERO ACUCARES ADICIONADO;623;MONIN;623;MONIN
11881;NESCAFE  40G MATINAL SACHET ;40G;UN;2;ALIMENTOS;232;MATINAL;21011110.;21011110;;288;NESCAFE;288;NESCAFE
11882;NESCAFE 160G MATINAL VIDRO ;160G;UN;2;ALIMENTOS;232;MATINAL;21011110.1;21011110;160G;288;NESCAFE;288;NESCAFE
11885;CHOC.NESTLE  BARRA GALAK 16X80G;16X80G;DP;3;BOMBONIERI;312;CHOCOLATE;17049010.12;17049010;16X80G;290;NESTLE;290;NESTLE
11886;CHOC.NESTLE  BARRA SUFLAIR 16X80G;16X80G;DP;3;BOMBONIERI;312;CHOCOLATE;18063210.;18063210;16X80G;290;NESTLE;290;NESTLE
11887;CHOC.NESTLE  BARRA CLASSIC 16X80G;16X80G;DP;3;BOMBONIERI;312;CHOCOLATE;18063210.1;18063210;16X80G;290;NESTLE;290;NESTLE
11888;CHOC.NESTLE  BARRA ALPINO 14X85G;14X85G;DP;3;BOMBONIERI;312;CHOCOLATE;18063210.1;18063210;14X85G;290;NESTLE;290;NESTLE
11889;NESTON BEBIDA LACTEA 6X280ML;6X280ML;PK;2;ALIMENTOS;232;MATINAL;22029900.10;22029900;6X280ML;288;NESTLE;288;NESCAFE
11890;NESCAFE BEBIDA LACTEA 6X270ML;6X270ML;PK;2;ALIMENTOS;232;MATINAL;22029900.10;22029900;6X270ML;288;NESTLE;288;NESCAFE
11891;BISC.NESTLE COOKIE ALPINO GOTAS CHOC 60G;60G;UN;2;ALIMENTOS;230;BISCOITO;19053100.;19053100;60G;290;NEGRESCO;290;NESTLE
11893;SUCO DE UVA INTEGRAL TTO 1,5L AURORA TP ;1,5L;UN;1;BEBIDAS;84;SUCO INTEGRAL;20096100.;20096100;1,5L - EMBALAGEM TP;26;AURORA;26;AURORA
11894;SUCO DE UVA INTEGRAL BCO 1,5L AURORA TP ;1,5L;UN;1;BEBIDAS;84;SUCO INTEGRAL;20096100.;20096100;1,5L - EMBALAGEM TP;26;AURORA;26;AURORA
11896;VINHO  CAMPO LARGO TTO SUAVE PET 1,35L ;1,35L;UN;1;BEBIDAS;54;VINHO MESA;22042100.10;22042100;1,35ML;;CAMPO LARGO;;
11898;BEB. WHISKY BLACK&WHITE ORANGE 700ML IMP;700ML;UN;1;BEBIDAS;4;WHISKY IMPORTADO;22089000.;22089000;700ML;43;BLACK  WHITE;43;BLACK  WHITE
11899;BEB. WHISKY JACK DANIELS FIRE 1L;1L;UN;1;BEBIDAS;4;WHISKY IMPORTADO;22087000.;22087000;1L C/ CART.;206;JACK DANIELS;206;JACK DANIELS
11903;MONIN CONCENT.PURE MACA VERDE;700ML;UN;1;BEBIDAS;94;XAROPE;21069010.50;21069010;ZERO ACUCARES ADICIONADO;623;MONIN;623;MONIN
11904;COGUMELO FAT.TP-1 1,01KG V.FERTIL SACHE;1,01KG;UN;2;ALIMENTOS;204;CONSERVA SALGADA/ENLATADOS;20031000.4;20031000;;453;VALE FERTIL;453;VALE FERTIL
11907;MOLHO TOMATE 1,7KG PRATELLE TRAD.SACHE;1,7KG;UN;2;ALIMENTOS;212;ATOMATADO/CATCHUP;21032090.;21032090;;638;BONARE;638;PRATELLE
11908;MAC.G.DURO PETYBON TAGLIATELLE 24X500G;24X500G;FD;2;ALIMENTOS;224;MASSA;19021900.12;19021900;24X500G - TIPO NINHO;324;PETYBON;324;PETYBON
11909;MAC.G.DURO PETYBON GEMELLI 18X500G;18X500G;FD;2;ALIMENTOS;224;MASSA;19021900.12;19021900;24X500G;324;PETYBON;324;PETYBON
11910;MAC.G.DURO PETYBON CAVATAPPI 18X500G;18X500G;FD;2;ALIMENTOS;224;MASSA;19021900.12;19021900;24X500G;324;PETYBON;324;PETYBON
11911;MAC.G.DURO PETYBON RIGATONI 18X500G;18X500G;FD;2;ALIMENTOS;224;MASSA;19021900.12;19021900;24X500G;324;PETYBON;324;PETYBON
11912;MAC.OVOS PETYBON FURADINHO 20X500G;20X500G;FD;2;ALIMENTOS;224;MASSA;19021100.9;19021100;20X500G;324;PETYBON;324;PETYBON
11913;MAC.OVOS PETYBON RIGATONI 18X500G;18X500G;FD;2;ALIMENTOS;224;MASSA;19021100.;19021100;18X500G;324;PETYBON;324;PETYBON
11914;MAC.OVOS PETYBON CARACOLINHO 18X500G;18X500G;FD;2;ALIMENTOS;224;MASSA;19021100.9;19021100;18X500G;324;PETYBON;324;PETYBON
11915;MONIN CONCENT.PURE FRUTAS VERMELHAS;700ML;UN;1;BEBIDAS;94;XAROPE;21069010.50;21069010;ZERO ACUCARES ADICIONADO;623;MONIN;623;MONIN
11916;MONIN CONCENT.PURE PESSEGO/DAMASCO;700ML;UN;1;BEBIDAS;94;XAROPE;21069010.50;21069010;ZERO ACUCARES ADICIONADO;623;MONIN;623;MONIN
11917;MONIN CONCENT.PURE MENTA;700ML;UN;1;BEBIDAS;94;XAROPE;21069010.50;21069010;ZERO ACUCARES ADICIONADO;623;MONIN;623;MONIN
11919;ALGA SUSHI NORI SILVER HINATA 140G;140G ;PT;2;ALIMENTOS;278;FRUTAS SECAS/CRISTALIZADAS;12122100.2;12122100;50 FOLHAS;199;HINATA;199;HINATA
11920;WASABI PO PREMIUM HINATA 1,01KG;1,01KG;PT;2;ALIMENTOS;214;TEMPERO/CONDIMENTO;21039099.1;21039099;;199;HINATA;199;HINATA
11921;FARINHA PANKO HINATA NACIONAL 1,01KG ;1,01KG;UN;2;ALIMENTOS;268;FARINHA/FARINACEOS;19019090.;19019090;;199;HINATA;199;HINATA
11922;GENGIBRE EM CONSERVA HINATA 1,01KG BAG;1,01KG;UN;2;ALIMENTOS;204;CONSERVA SALGADA/ENLATADOS;20019000.4;20019000;;199;HINATA;199;HINATA
11923;MOLHO DE OSTRA HINATA GALAO 2,2KG;2,2KG;UN;2;ALIMENTOS;206;MOLHO;21031090.1;21031090; ;199;HINATA;199;HINATA
11924;MOLHO PIMENTA SWEET CHILLI HINATA GALAO;2,05KG;UN;2;ALIMENTOS;206;MOLHO;21039099.1;21039099;;199;HINATA;199;HINATA
11926;OLEO DE GERGELIM TORRADO HINATA 1L;1L;UN;2;ALIMENTOS;206;MOLHO;15155000.;15155000; ;199;HINATA;199;HINATA
11927;PALITO HASHI EMB.BAMBU CHANFRADO HINAT;C/100 PARES;PT;6;EMBALAGENS/DESCARTAVEIS;642;PALITO/ESPETINHO;44191200.;44191200;BAMBU;199;HINATA;199;HINATA
11928;PALITO HASHI EMB.BAMBU RED.4,5MM HINATA;C/100 PARES;PT;6;EMBALAGENS/DESCARTAVEIS;642;PALITO/ESPETINHO;44191200.;44191200;BAMBU;199;HINATA;199;HINATA
11935;AGUA MIN.AGUAPURA S/GAS 12X500ML;12X500ML;CX;1;BEBIDAS;98;AGUA MINERAL;22011000.10;22011000;12X500ML;642;AGUAPURA;642;AGUA PURA
11936;AGUA MIN.AGUAPURA C/GAS 12X500ML;12X500ML;CX;1;BEBIDAS;98;AGUA MINERAL;22011000.10;22011000;12X500ML;642;AGUAPURA;642;AGUA PURA
11937;AGUA MIN.AGUAPURA S/GAS 6X1,5L;6X1.5L;FD;1;BEBIDAS;98;AGUA MINERAL;22011000.12;22011000;6X1.5L;642;AGUA PURA;642;AGUA PURA
11938;AGUA MIN.AGUAPURA C/GAS 6X1,5L;6X1.5L;FD;1;BEBIDAS;98;AGUA MINERAL;22011000.12;22011000;6X1.5L;642;AGUA PURA;642;AGUA PURA
11939;ACUCAR SACHE MASCAVO UNIAO 200X4G;200X4G;CX;2;ALIMENTOS;254;ACUCAR;17011400.;17011400;;450;DEQUECH;450;UNIAO
11940;ARROZ  ESP. RISOTO CAMIL 1KG;1KG;UN;2;ALIMENTOS;260;ARROZ;10063021.4;10063021;TIPO ARBORIO;38;BIJU;38;BIJU
11950;VINHO IMP CHI GATO NEGRO CHARDONNAY;750ML;UN;1;BEBIDAS;46;VINHO IMPORTADO;22042100.11;22042100;750ML;174;GATO NEGRO;174;GATO NEGRO
11951;GORD.SUPREMA LT 14,5KG BD;14.5KG;UN;2;ALIMENTOS;220;GORDURA/OLEO ESPECIAIS;15162000.;15162000;;416;SUPREMA;416;SUPREMA
11952;CHANTILLY SPRAY G.FINALE FLEISCHMANN 250;250G;UN;2;ALIMENTOS;234;CREMES/SOBREMESA/LEITE COND;21069090.4;21069090;;552;GRAN FINALE;552;GRAN FINALE
11953;WHEY PIRACANJUBA 15G PROTEINAS MORANGO;250ML;UN;2;ALIMENTOS;232;MATINAL;22029900.;22029900;SEM ADICAO DE ACUCAR E ZERO LACTOSE;;;;
11954;WHEY PIRACANJUBA 15G PROTEINAS CHOCOLATE;250ML;UN;2;ALIMENTOS;232;MATINAL;22029900.;22029900;SEM ADICAO DE ACUCAR E ZERO LACTOSE;;;;
11955;WHEY PIRACANJUBA 15G PROTEINAS COCO;250ML;UN;2;ALIMENTOS;232;MATINAL;22029900.;22029900;SEM ADICAO DE ACUCAR E ZERO LACTOSE;;;;
11956;LEITE PO INTEGRAL 1KG PIRACANJUBA  ;1KG;UN;2;ALIMENTOS;232;MATINAL;04022110.;4022110;;;;;
11957;TOMATE TRITURADO POMAROLA 2KG SACHE;2KG;UN;2;ALIMENTOS;212;ATOMATADO/CATCHUP;20021000.;20021000;;332;POMAROLA;332;POMAROLA
11958;MOLHO TOMATE PASSATA POMAROLA SACHE ;1,02KG;UN;2;ALIMENTOS;212;ATOMATADO/CATCHUP;21032090.;21032090;A PASSATA NÃO É UM MOLHO DE TOMATES PRONTO, MAS PODE SER USADA COMO BASE PARA FAZER UM DELICIOSO MOLHO CASEIRO. PARA ISSO, PRECISA SER REFOGADA, COZIDA OU ENGROSSADA;332;POMAROLA;332;POMAROLA
11959;EXTRATO TOMATE 1,04KG ELEFANTE TP ;1,04KG;UN;2;ALIMENTOS;212;ATOMATADO/CATCHUP;20029000.;20029000;;;;;
11960;MOLHO TOMATE 2KG TARANTELLA PIZZA SACHE;2KG;UN;2;ALIMENTOS;212;ATOMATADO/CATCHUP;21032090.;21032090;;643;TARANTELLA;643;TARANTELLA
11961;EXTRATO TOMATE 2KG TARANTELLA SACHE ;2KG;UN;2;ALIMENTOS;212;ATOMATADO/CATCHUP;20029000.;20029000;;643;TARANTELLA;643;TARANTELLA
11962;MOLHO TOMATE 1,02KG TARANTELLA TRAD.SAC;1,02KG;UN;2;ALIMENTOS;212;ATOMATADO/CATCHUP;21032090.;21032090;;643;TARANTELLA;643;TARANTELLA
11963;MOLHO TOMATE 2KG TARANTELLA TRAD.SACHE ;2KG;UN;2;ALIMENTOS;212;ATOMATADO/CATCHUP;21032090.;21032090;;643;TARANTELLA;643;TARANTELLA
11964;MOLHO BARBECUE LIZA SACHE 1,02KG ;1,02KG;UN;2;ALIMENTOS;206;MOLHO;21039099.;21039099;;630;LIZA;630;LIZA
11966;MOSTARDA  AMARELA ELEFANTE BISNAGA 180G ;180G;UN;2;ALIMENTOS;208;MOSTARDA;21033021.;21033021;;150;HELLMANNS;150;ELEFANTE
11967;AZEITE PURO BORGES ORIGINAL ESP.1% 500ML;500ML VD;UN;2;ALIMENTOS;216;AZEITE;15099090.4;15099090;ESPANHOL - ACIDEZ 1%;631;BORGES;631;BORGES
11968;AZEITE 5L PURO BORGES ORIGINAL ESP.1%;5L PET;UN;2;ALIMENTOS;216;AZEITE;15099090.4;15099090;ESPANHOL - ACIDEZ 1%;631;BORGES;631;BORGES
11971;FILME PVC 38CM X 550M 10MICR GUARUFILME ;1;UN;6;EMBALAGENS/DESCARTAVEIS;620;FILME PVC;39204390.;39204390;;594;GUARUFILME;594;GUARUFILME
11972;PAPEL MANTEIGA 29CM X 50M MELLO ;1;UN;6;EMBALAGENS/DESCARTAVEIS;624;PAPEL ALUMINIO/MANTEIGA;48064000.;48064000;;266;WYDA;266;MELLO
11973;COB.FRAC.LASCAS LECACAU AO LEITE 10KG;10KG;CX;2;ALIMENTOS;282;RECHEIO;18062000.;18062000;;602;LECACAU;602;LECACAU
11974;COB.FRAC.LASCAS LECACAU M.AMARGO 10KG;10KG;CX;2;ALIMENTOS;282;RECHEIO;18062000.;18062000;;602;LECACAU;602;LECACAU
11975;COB.FRAC.LASCAS LECACAU BLEND 10KG;10KG;CX;2;ALIMENTOS;282;RECHEIO;18062000.;18062000;;602;LECACAU;602;LECACAU
11976;COB.FRAC.LASCAS LECACAU BRANCA 10KG;10KG;CX;2;ALIMENTOS;282;RECHEIO;17049090.;17049090;;602;LECACAU;602;LECACAU
11981;COPO PL. 50ML TRAN.TOTALPLAST CT50BR;C/100;TR;6;EMBALAGENS/DESCARTAVEIS;602;DESCARTAVEL;39241000.;39241000;PS;581;TOTALPLAST;581;TOTALPLAST
11982;COPO PL.150ML TRAN.TOTALPLAST CT150TR;C/100;TR;6;EMBALAGENS/DESCARTAVEIS;602;DESCARTAVEL;39241000.;39241000;PS ;581;TOTALPLAST;581;TOTALPLAST
